h3_origin,h3_dest,trips,origin_zone,dest_zone
89ce8c0c6cbffff,89ce8c0d5c7ffff,0.081,4.0,36.0
89ce8c0c6cbffff,89ce8c0d5c3ffff,0.0794,4.0,36.0
89ce8c0c6cbffff,89ce8c0d513ffff,0.0243,4.0,36.0
89ce8c0c6cbffff,89ce8c0d5d7ffff,0.267,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d58bffff,0.64,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d51bffff,0.0234,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d59bffff,0.0208,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d5cbffff,0.0557,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d5cfffff,0.0676,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d5c7ffff,0.1756,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d5c3ffff,0.172,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d513ffff,0.0527,4.0,36.0
89ce8c0c6c3ffff,89ce8c0d5d7ffff,0.5787,4.0,36.0
89ce8c0f117ffff,89ce8c0d58bffff,0.0556,4.0,36.0
89ce8c0f117ffff,89ce8c0d5c7ffff,0.0153,4.0,36.0
89ce8c0f117ffff,89ce8c0d5c3ffff,0.015,4.0,36.0
89ce8c0f117ffff,89ce8c0d5d7ffff,0.0503,4.0,36.0
89ce8c0c6d3ffff,89ce8c0d58bffff,0.2273,4.0,36.0
89ce8c0c6d3ffff,89ce8c0d5cbffff,0.0198,4.0,36.0
89ce8c0c6d3ffff,89ce8c0d5cfffff,0.024,4.0,36.0
89ce8c0c6d3ffff,89ce8c0d5c7ffff,0.0624,4.0,36.0
89ce8c0c6d3ffff,89ce8c0d5c3ffff,0.0611,4.0,36.0
89ce8c0c6d3ffff,89ce8c0d513ffff,0.0187,4.0,36.0
89ce8c0c6d3ffff,89ce8c0d5d7ffff,0.2055,4.0,36.0
89ce8c0f16fffff,89ce8c0d58bffff,0.078,4.0,36.0
89ce8c0f16fffff,89ce8c0d5c7ffff,0.0214,4.0,36.0
89ce8c0f16fffff,89ce8c0d5c3ffff,0.021,4.0,36.0
89ce8c0f16fffff,89ce8c0d5d7ffff,0.0705,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d58bffff,1.2172,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d51bffff,0.0445,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d59bffff,0.0396,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d5cbffff,0.1059,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d5cfffff,0.1285,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d5c7ffff,0.3339,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d5c3ffff,0.3272,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d513ffff,0.1002,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d5d7ffff,1.1005,4.0,36.0
89ce8c0c6d7ffff,89ce8c0d5a7ffff,0.0144,4.0,36.0
89ce8c0c653ffff,89ce8c0d58bffff,0.5087,4.0,36.0
89ce8c0c653ffff,89ce8c0d51bffff,0.0186,4.0,36.0
89ce8c0c653ffff,89ce8c0d59bffff,0.0165,4.0,36.0
89ce8c0c653ffff,89ce8c0d5cbffff,0.0442,4.0,36.0
89ce8c0c653ffff,89ce8c0d5cfffff,0.0537,4.0,36.0
89ce8c0c653ffff,89ce8c0d5c7ffff,0.1396,4.0,36.0
89ce8c0c653ffff,89ce8c0d5c3ffff,0.1367,4.0,36.0
89ce8c0c653ffff,89ce8c0d513ffff,0.0419,4.0,36.0
89ce8c0c653ffff,89ce8c0d5d7ffff,0.4599,4.0,36.0
89ce8c0f10bffff,89ce8c0d58bffff,0.0983,4.0,36.0
89ce8c0f10bffff,89ce8c0d5cfffff,0.0104,4.0,36.0
89ce8c0f10bffff,89ce8c0d5c7ffff,0.027,4.0,36.0
89ce8c0f10bffff,89ce8c0d5c3ffff,0.0264,4.0,36.0
89ce8c0f10bffff,89ce8c0d5d7ffff,0.0889,4.0,36.0
89ce8c0f103ffff,89ce8c0d58bffff,0.0869,4.0,36.0
89ce8c0f103ffff,89ce8c0d5c7ffff,0.0238,4.0,36.0
89ce8c0f103ffff,89ce8c0d5c3ffff,0.0233,4.0,36.0
89ce8c0f103ffff,89ce8c0d5d7ffff,0.0785,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d58bffff,2.4055,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d51bffff,0.088,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d59bffff,0.0782,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d5cbffff,0.2093,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d5cfffff,0.2539,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d5c7ffff,0.6599,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d5c3ffff,0.6466,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d5bbffff,0.0186,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d513ffff,0.198,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d5d7ffff,2.175,4.0,36.0
89ce8c0c6c7ffff,89ce8c0d5a7ffff,0.0285,4.0,36.0
89ce8c0f1bbffff,89ce8c0d58bffff,0.0181,4.0,36.0
89ce8c0f1bbffff,89ce8c0d5d7ffff,0.0163,4.0,36.0
89ce8c0c657ffff,89ce8c0d58bffff,1.5002,4.0,36.0
89ce8c0c657ffff,89ce8c0d51bffff,0.0549,4.0,36.0
89ce8c0c657ffff,89ce8c0d59bffff,0.0488,4.0,36.0
89ce8c0c657ffff,89ce8c0d5cbffff,0.1305,4.0,36.0
89ce8c0c657ffff,89ce8c0d5cfffff,0.1584,4.0,36.0
89ce8c0c657ffff,89ce8c0d5c7ffff,0.4116,4.0,36.0
89ce8c0c657ffff,89ce8c0d5c3ffff,0.4032,4.0,36.0
89ce8c0c657ffff,89ce8c0d5bbffff,0.0116,4.0,36.0
89ce8c0c657ffff,89ce8c0d513ffff,0.1235,4.0,36.0
89ce8c0c657ffff,89ce8c0d5d7ffff,1.3565,4.0,36.0
89ce8c0c657ffff,89ce8c0d5a7ffff,0.0178,4.0,36.0
89ce8c0f173ffff,89ce8c0d58bffff,0.0717,4.0,36.0
89ce8c0f173ffff,89ce8c0d5c7ffff,0.0197,4.0,36.0
89ce8c0f173ffff,89ce8c0d5c3ffff,0.0193,4.0,36.0
89ce8c0f173ffff,89ce8c0d5d7ffff,0.0648,4.0,36.0
89ce8c0f16bffff,89ce8c0d58bffff,0.1757,4.0,36.0
89ce8c0f16bffff,89ce8c0d5cbffff,0.0153,4.0,36.0
89ce8c0f16bffff,89ce8c0d5cfffff,0.0185,4.0,36.0
89ce8c0f16bffff,89ce8c0d5c7ffff,0.0482,4.0,36.0
89ce8c0f16bffff,89ce8c0d5c3ffff,0.0472,4.0,36.0
89ce8c0f16bffff,89ce8c0d513ffff,0.0145,4.0,36.0
89ce8c0f16bffff,89ce8c0d5d7ffff,0.1588,4.0,36.0
89ce8c0c68bffff,89ce8c0d58bffff,1.1422,4.0,36.0
89ce8c0c68bffff,89ce8c0d51bffff,0.0418,4.0,36.0
89ce8c0c68bffff,89ce8c0d59bffff,0.0371,4.0,36.0
89ce8c0c68bffff,89ce8c0d5cbffff,0.0994,4.0,36.0
89ce8c0c68bffff,89ce8c0d5cfffff,0.1206,4.0,36.0
89ce8c0c68bffff,89ce8c0d5c7ffff,0.3134,4.0,36.0
89ce8c0c68bffff,89ce8c0d5c3ffff,0.307,4.0,36.0
89ce8c0c68bffff,89ce8c0d513ffff,0.094,4.0,36.0
89ce8c0c68bffff,89ce8c0d5d7ffff,1.0328,4.0,36.0
89ce8c0c68bffff,89ce8c0d5a7ffff,0.0135,4.0,36.0
89ce8c0c61bffff,89ce8c0d0d3ffff,0.0314,4.0,37.0
89ce8c0c61bffff,89ce8c0d087ffff,0.0516,4.0,37.0
89ce8c0c61bffff,89ce8c0d00fffff,0.0528,4.0,37.0
89ce8c0c61bffff,89ce8c0d0d7ffff,0.5981,4.0,37.0
89ce8c0c61bffff,89ce8c0d0cbffff,0.0183,4.0,37.0
89ce8c0c61bffff,89ce8c0d467ffff,0.1335,4.0,37.0
89ce8c0c61bffff,89ce8c0d073ffff,0.0369,4.0,37.0
89ce8c0c61bffff,89ce8c0d093ffff,0.024,4.0,37.0
89ce8c0c61bffff,89ce8c0d0abffff,0.0524,4.0,37.0
89ce8c0c61bffff,89ce8c0d047ffff,0.0188,4.0,37.0
89ce8c0c61bffff,89ce8c0d463ffff,0.1592,4.0,37.0
89ce8c0c61bffff,89ce8c0d003ffff,0.0651,4.0,37.0
89ce8c0c61bffff,89ce8c0d09bffff,0.5842,4.0,37.0
89ce8c0c61bffff,89ce8c0d08fffff,0.0546,4.0,37.0
89ce8c0c61bffff,89ce8c0d017ffff,0.0653,4.0,37.0
89ce8c0c61bffff,89ce8c0d057ffff,0.0623,4.0,37.0
89ce8c0c61bffff,89ce8c0d0bbffff,0.0499,4.0,37.0
89ce8c0c61bffff,89ce8c0d0c7ffff,0.4323,4.0,37.0
89ce8c0c61bffff,89ce8c0d0b3ffff,0.0348,4.0,37.0
89ce8c0c61bffff,89ce8c0d007ffff,0.0411,4.0,37.0
89ce8c0c61bffff,89ce8c0d0a3ffff,0.0326,4.0,37.0
89ce8c0c61bffff,89ce8c0d01bffff,0.0667,4.0,37.0
89ce8c0c61bffff,89ce8c0d0cfffff,0.061,4.0,37.0
89ce8c0c61bffff,89ce8c0d447ffff,0.0388,4.0,37.0
89ce8c0c61bffff,89ce8c0d0c3ffff,0.3375,4.0,37.0
89ce8c0c61bffff,89ce8c0d08bffff,0.4671,4.0,37.0
89ce8c0c61bffff,89ce8c0d053ffff,0.0287,4.0,37.0
89ce8c0c61bffff,89ce8c0d00bffff,0.065,4.0,37.0
89ce8c0c61bffff,89ce8c0d083ffff,0.0142,4.0,37.0
89ce8c0c61bffff,89ce8c0d013ffff,0.0659,4.0,37.0
89ce8c0c61bffff,89ce8c0d46fffff,0.1692,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0d3ffff,0.0145,4.0,37.0
89ce8c0c6cfffff,89ce8c0d087ffff,0.0237,4.0,37.0
89ce8c0c6cfffff,89ce8c0d00fffff,0.0243,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0d7ffff,0.2754,4.0,37.0
89ce8c0c6cfffff,89ce8c0d467ffff,0.0614,4.0,37.0
89ce8c0c6cfffff,89ce8c0d073ffff,0.017,4.0,37.0
89ce8c0c6cfffff,89ce8c0d093ffff,0.011,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0abffff,0.0241,4.0,37.0
89ce8c0c6cfffff,89ce8c0d463ffff,0.0733,4.0,37.0
89ce8c0c6cfffff,89ce8c0d003ffff,0.03,4.0,37.0
89ce8c0c6cfffff,89ce8c0d09bffff,0.269,4.0,37.0
89ce8c0c6cfffff,89ce8c0d08fffff,0.0252,4.0,37.0
89ce8c0c6cfffff,89ce8c0d017ffff,0.03,4.0,37.0
89ce8c0c6cfffff,89ce8c0d057ffff,0.0287,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0bbffff,0.023,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0c7ffff,0.199,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0b3ffff,0.016,4.0,37.0
89ce8c0c6cfffff,89ce8c0d007ffff,0.0189,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0a3ffff,0.015,4.0,37.0
89ce8c0c6cfffff,89ce8c0d01bffff,0.0307,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0cfffff,0.0281,4.0,37.0
89ce8c0c6cfffff,89ce8c0d447ffff,0.0178,4.0,37.0
89ce8c0c6cfffff,89ce8c0d0c3ffff,0.1554,4.0,37.0
89ce8c0c6cfffff,89ce8c0d08bffff,0.2151,4.0,37.0
89ce8c0c6cfffff,89ce8c0d053ffff,0.0132,4.0,37.0
89ce8c0c6cfffff,89ce8c0d00bffff,0.0299,4.0,37.0
89ce8c0c6cfffff,89ce8c0d013ffff,0.0303,4.0,37.0
89ce8c0c6cfffff,89ce8c0d46fffff,0.0779,4.0,37.0
89ce8c0c6cbffff,89ce8c0d0d7ffff,0.0816,4.0,37.0
89ce8c0c6cbffff,89ce8c0d467ffff,0.0182,4.0,37.0
89ce8c0c6cbffff,89ce8c0d463ffff,0.0217,4.0,37.0
89ce8c0c6cbffff,89ce8c0d09bffff,0.0797,4.0,37.0
89ce8c0c6cbffff,89ce8c0d0c7ffff,0.059,4.0,37.0
89ce8c0c6cbffff,89ce8c0d0c3ffff,0.0461,4.0,37.0
89ce8c0c6cbffff,89ce8c0d08bffff,0.0638,4.0,37.0
89ce8c0c6cbffff,89ce8c0d46fffff,0.0231,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d087ffff,0.0153,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d00fffff,0.0156,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d0d7ffff,0.177,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d467ffff,0.0395,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d073ffff,0.0109,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d0abffff,0.0155,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d463ffff,0.0471,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d003ffff,0.0193,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d09bffff,0.1729,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d08fffff,0.0162,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d017ffff,0.0193,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d057ffff,0.0184,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d0bbffff,0.0148,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d0c7ffff,0.1279,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d0b3ffff,0.0103,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d007ffff,0.0122,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d01bffff,0.0197,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d0cfffff,0.0181,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d447ffff,0.0115,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d0c3ffff,0.0999,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d08bffff,0.1382,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d00bffff,0.0192,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d013ffff,0.0195,4.0,37.0
89ce8c0c6c3ffff,89ce8c0d46fffff,0.0501,4.0,37.0
89ce8c0f117ffff,89ce8c0d0d7ffff,0.0154,4.0,37.0
89ce8c0f117ffff,89ce8c0d09bffff,0.015,4.0,37.0
89ce8c0f117ffff,89ce8c0d0c7ffff,0.0111,4.0,37.0
89ce8c0f117ffff,89ce8c0d08bffff,0.012,4.0,37.0
89ce8c0c6d3ffff,89ce8c0d0d7ffff,0.0628,4.0,37.0
89ce8c0c6d3ffff,89ce8c0d467ffff,0.014,4.0,37.0
89ce8c0c6d3ffff,89ce8c0d463ffff,0.0167,4.0,37.0
89ce8c0c6d3ffff,89ce8c0d09bffff,0.0614,4.0,37.0
89ce8c0c6d3ffff,89ce8c0d0c7ffff,0.0454,4.0,37.0
89ce8c0c6d3ffff,89ce8c0d0c3ffff,0.0355,4.0,37.0
89ce8c0c6d3ffff,89ce8c0d08bffff,0.0491,4.0,37.0
89ce8c0c6d3ffff,89ce8c0d46fffff,0.0178,4.0,37.0
89ce8c0f16fffff,89ce8c0d0d7ffff,0.0216,4.0,37.0
89ce8c0f16fffff,89ce8c0d09bffff,0.0211,4.0,37.0
89ce8c0f16fffff,89ce8c0d0c7ffff,0.0156,4.0,37.0
89ce8c0f16fffff,89ce8c0d0c3ffff,0.0122,4.0,37.0
89ce8c0f16fffff,89ce8c0d08bffff,0.0168,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0d3ffff,0.0177,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d087ffff,0.029,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d00fffff,0.0297,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0d7ffff,0.3365,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0cbffff,0.0103,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d467ffff,0.0751,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d073ffff,0.0207,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d093ffff,0.0135,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0abffff,0.0295,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d047ffff,0.0106,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d463ffff,0.0896,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d003ffff,0.0366,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d09bffff,0.3287,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d08fffff,0.0307,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d017ffff,0.0367,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d057ffff,0.0351,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0bbffff,0.0281,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0c7ffff,0.2433,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0b3ffff,0.0196,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d007ffff,0.0231,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0a3ffff,0.0184,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d01bffff,0.0375,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0cfffff,0.0343,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d447ffff,0.0218,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d0c3ffff,0.1899,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d08bffff,0.2628,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d053ffff,0.0161,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d00bffff,0.0366,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d013ffff,0.0371,4.0,37.0
89ce8c0c6d7ffff,89ce8c0d46fffff,0.0952,4.0,37.0
89ce8c0c653ffff,89ce8c0d087ffff,0.0121,4.0,37.0
89ce8c0c653ffff,89ce8c0d00fffff,0.0124,4.0,37.0
89ce8c0c653ffff,89ce8c0d0d7ffff,0.1406,4.0,37.0
89ce8c0c653ffff,89ce8c0d467ffff,0.0314,4.0,37.0
89ce8c0c653ffff,89ce8c0d0abffff,0.0123,4.0,37.0
89ce8c0c653ffff,89ce8c0d463ffff,0.0374,4.0,37.0
89ce8c0c653ffff,89ce8c0d003ffff,0.0153,4.0,37.0
89ce8c0c653ffff,89ce8c0d09bffff,0.1374,4.0,37.0
89ce8c0c653ffff,89ce8c0d08fffff,0.0128,4.0,37.0
89ce8c0c653ffff,89ce8c0d017ffff,0.0153,4.0,37.0
89ce8c0c653ffff,89ce8c0d057ffff,0.0147,4.0,37.0
89ce8c0c653ffff,89ce8c0d0bbffff,0.0117,4.0,37.0
89ce8c0c653ffff,89ce8c0d0c7ffff,0.1017,4.0,37.0
89ce8c0c653ffff,89ce8c0d01bffff,0.0157,4.0,37.0
89ce8c0c653ffff,89ce8c0d0cfffff,0.0144,4.0,37.0
89ce8c0c653ffff,89ce8c0d0c3ffff,0.0794,4.0,37.0
89ce8c0c653ffff,89ce8c0d08bffff,0.1099,4.0,37.0
89ce8c0c653ffff,89ce8c0d00bffff,0.0153,4.0,37.0
89ce8c0c653ffff,89ce8c0d013ffff,0.0155,4.0,37.0
89ce8c0c653ffff,89ce8c0d46fffff,0.0398,4.0,37.0
89ce8c0f10bffff,89ce8c0d0d7ffff,0.0272,4.0,37.0
89ce8c0f10bffff,89ce8c0d09bffff,0.0265,4.0,37.0
89ce8c0f10bffff,89ce8c0d0c7ffff,0.0196,4.0,37.0
89ce8c0f10bffff,89ce8c0d0c3ffff,0.0153,4.0,37.0
89ce8c0f10bffff,89ce8c0d08bffff,0.0212,4.0,37.0
89ce8c0f103ffff,89ce8c0d0d7ffff,0.024,4.0,37.0
89ce8c0f103ffff,89ce8c0d09bffff,0.0235,4.0,37.0
89ce8c0f103ffff,89ce8c0d0c7ffff,0.0174,4.0,37.0
89ce8c0f103ffff,89ce8c0d0c3ffff,0.0136,4.0,37.0
89ce8c0f103ffff,89ce8c0d08bffff,0.0188,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0d3ffff,0.0349,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d087ffff,0.0574,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d00fffff,0.0587,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0d7ffff,0.6651,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0cbffff,0.0203,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d467ffff,0.1484,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d073ffff,0.041,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d093ffff,0.0267,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0abffff,0.0582,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d047ffff,0.0209,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d463ffff,0.1771,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d003ffff,0.0724,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d09bffff,0.6496,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d08fffff,0.0608,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d017ffff,0.0726,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d057ffff,0.0693,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0bbffff,0.0554,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0c7ffff,0.4808,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0b3ffff,0.0387,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d007ffff,0.0457,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0a3ffff,0.0363,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d01bffff,0.0742,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0cfffff,0.0679,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d447ffff,0.0431,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d0c3ffff,0.3753,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d08bffff,0.5195,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d053ffff,0.0319,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d00bffff,0.0723,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d083ffff,0.0158,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d013ffff,0.0733,4.0,37.0
89ce8c0c6c7ffff,89ce8c0d46fffff,0.1882,4.0,37.0
89ce8c0c657ffff,89ce8c0d0d3ffff,0.0218,4.0,37.0
89ce8c0c657ffff,89ce8c0d087ffff,0.0358,4.0,37.0
89ce8c0c657ffff,89ce8c0d00fffff,0.0366,4.0,37.0
89ce8c0c657ffff,89ce8c0d0d7ffff,0.4148,4.0,37.0
89ce8c0c657ffff,89ce8c0d0cbffff,0.0127,4.0,37.0
89ce8c0c657ffff,89ce8c0d467ffff,0.0926,4.0,37.0
89ce8c0c657ffff,89ce8c0d073ffff,0.0256,4.0,37.0
89ce8c0c657ffff,89ce8c0d093ffff,0.0166,4.0,37.0
89ce8c0c657ffff,89ce8c0d0abffff,0.0363,4.0,37.0
89ce8c0c657ffff,89ce8c0d047ffff,0.013,4.0,37.0
89ce8c0c657ffff,89ce8c0d463ffff,0.1104,4.0,37.0
89ce8c0c657ffff,89ce8c0d003ffff,0.0452,4.0,37.0
89ce8c0c657ffff,89ce8c0d09bffff,0.4052,4.0,37.0
89ce8c0c657ffff,89ce8c0d08fffff,0.0379,4.0,37.0
89ce8c0c657ffff,89ce8c0d017ffff,0.0453,4.0,37.0
89ce8c0c657ffff,89ce8c0d057ffff,0.0432,4.0,37.0
89ce8c0c657ffff,89ce8c0d0bbffff,0.0346,4.0,37.0
89ce8c0c657ffff,89ce8c0d0c7ffff,0.2998,4.0,37.0
89ce8c0c657ffff,89ce8c0d0b3ffff,0.0241,4.0,37.0
89ce8c0c657ffff,89ce8c0d007ffff,0.0285,4.0,37.0
89ce8c0c657ffff,89ce8c0d0a3ffff,0.0226,4.0,37.0
89ce8c0c657ffff,89ce8c0d01bffff,0.0463,4.0,37.0
89ce8c0c657ffff,89ce8c0d0cfffff,0.0423,4.0,37.0
89ce8c0c657ffff,89ce8c0d447ffff,0.0269,4.0,37.0
89ce8c0c657ffff,89ce8c0d0c3ffff,0.2341,4.0,37.0
89ce8c0c657ffff,89ce8c0d08bffff,0.324,4.0,37.0
89ce8c0c657ffff,89ce8c0d053ffff,0.0199,4.0,37.0
89ce8c0c657ffff,89ce8c0d00bffff,0.0451,4.0,37.0
89ce8c0c657ffff,89ce8c0d013ffff,0.0457,4.0,37.0
89ce8c0c657ffff,89ce8c0d46fffff,0.1174,4.0,37.0
89ce8c0f173ffff,89ce8c0d0d7ffff,0.0198,4.0,37.0
89ce8c0f173ffff,89ce8c0d09bffff,0.0194,4.0,37.0
89ce8c0f173ffff,89ce8c0d0c7ffff,0.0143,4.0,37.0
89ce8c0f173ffff,89ce8c0d0c3ffff,0.0112,4.0,37.0
89ce8c0f173ffff,89ce8c0d08bffff,0.0155,4.0,37.0
89ce8c0f16bffff,89ce8c0d0d7ffff,0.0486,4.0,37.0
89ce8c0f16bffff,89ce8c0d467ffff,0.0108,4.0,37.0
89ce8c0f16bffff,89ce8c0d463ffff,0.0129,4.0,37.0
89ce8c0f16bffff,89ce8c0d09bffff,0.0474,4.0,37.0
89ce8c0f16bffff,89ce8c0d0c7ffff,0.0351,4.0,37.0
89ce8c0f16bffff,89ce8c0d0c3ffff,0.0274,4.0,37.0
89ce8c0f16bffff,89ce8c0d08bffff,0.0379,4.0,37.0
89ce8c0f16bffff,89ce8c0d46fffff,0.0137,4.0,37.0
89ce8c0c68bffff,89ce8c0d0d3ffff,0.0166,4.0,37.0
89ce8c0c68bffff,89ce8c0d087ffff,0.0272,4.0,37.0
89ce8c0c68bffff,89ce8c0d00fffff,0.0279,4.0,37.0
89ce8c0c68bffff,89ce8c0d0d7ffff,0.3158,4.0,37.0
89ce8c0c68bffff,89ce8c0d467ffff,0.0705,4.0,37.0
89ce8c0c68bffff,89ce8c0d073ffff,0.0195,4.0,37.0
89ce8c0c68bffff,89ce8c0d093ffff,0.0127,4.0,37.0
89ce8c0c68bffff,89ce8c0d0abffff,0.0276,4.0,37.0
89ce8c0c68bffff,89ce8c0d463ffff,0.0841,4.0,37.0
89ce8c0c68bffff,89ce8c0d003ffff,0.0344,4.0,37.0
89ce8c0c68bffff,89ce8c0d09bffff,0.3085,4.0,37.0
89ce8c0c68bffff,89ce8c0d08fffff,0.0289,4.0,37.0
89ce8c0c68bffff,89ce8c0d017ffff,0.0345,4.0,37.0
89ce8c0c68bffff,89ce8c0d057ffff,0.0329,4.0,37.0
89ce8c0c68bffff,89ce8c0d0bbffff,0.0263,4.0,37.0
89ce8c0c68bffff,89ce8c0d0c7ffff,0.2283,4.0,37.0
89ce8c0c68bffff,89ce8c0d0b3ffff,0.0184,4.0,37.0
89ce8c0c68bffff,89ce8c0d007ffff,0.0217,4.0,37.0
89ce8c0c68bffff,89ce8c0d0a3ffff,0.0172,4.0,37.0
89ce8c0c68bffff,89ce8c0d01bffff,0.0352,4.0,37.0
